top	139	left	242	Nov 14	2012	MIA at LAC	2nd Qtr	5:32 remaining	Missed 2-pointer from 9 ft	MIA leads 41-40
top	259	left	372	Nov 14	2012	MIA at LAC	2nd Qtr	2:50 remaining	Missed 3-pointer from 25 ft	MIA leads 46-44
top	105	left	129	Nov 14	2012	MIA at LAC	2nd Qtr	1:16 remaining	Missed 2-pointer from 12 ft	MIA leads 51-49
top	76	left	246	Nov 14	2012	MIA at LAC	3rd Qtr	11:16 remaining	Made 2-pointer from 3 ft	MIA now leads 56-52
top	143	left	258	Nov 14	2012	MIA at LAC	3rd Qtr	9:53 remaining	Made 2-pointer from 9 ft	MIA now leads 58-57
top	272	left	90	Nov 14	2012	MIA at LAC	3rd Qtr	9:17 remaining	Missed 3-pointer from 27 ft	MIA trails 58-60
top	114	left	76	Nov 14	2012	MIA at LAC	3rd Qtr	8:13 remaining	Made 2-pointer from 18 ft	MIA now trails 60-64
top	114	left	408	Nov 14	2012	MIA at LAC	3rd Qtr	4:34 remaining	Missed 2-pointer from 18 ft	MIA trails 68-69
top	83	left	249	Nov 14	2012	MIA at LAC	3rd Qtr	3:37 remaining	Made 2-pointer from 3 ft	MIA now trails 70-72
top	76	left	249	Nov 14	2012	MIA at LAC	3rd Qtr	2:42 remaining	Made 2-pointer from 3 ft	MIA now trails 72-74
top	166	left	134	Nov 14	2012	MIA at LAC	3rd Qtr	1:53 remaining	Missed 2-pointer from 16 ft	MIA trails 72-77
top	324	left	285	Nov 14	2012	MIA at LAC	3rd Qtr	1:13 remaining	Missed 3-pointer from 28 ft	MIA trails 72-80
top	106	left	180	Nov 14	2012	MIA at LAC	4th Qtr	7:24 remaining	Made 2-pointer from 8 ft	MIA now trails 79-96
top	136	left	249	Nov 14	2012	MIA at LAC	4th Qtr	5:14 remaining	Made 2-pointer from 9 ft	MIA now trails 86-104
top	83	left	153	Nov 14	2012	MIA at LAC	4th Qtr	3:24 remaining	Missed 2-pointer from 9 ft	MIA trails 93-105
top	91	left	260	Nov 14	2012	MIA at LAC	4th Qtr	2:51 remaining	Missed 2-pointer from 5 ft	MIA trails 93-107
top	199	left	216	Nov 15	2012	MIA at DEN	1st Qtr	9:28 remaining	Missed 2-pointer from 15 ft	MIA leads 8-2
top	53	left	221	Nov 15	2012	MIA at DEN	1st Qtr	9:12 remaining	Missed 2-pointer from 2 ft	MIA leads 8-2
top	54	left	260	Nov 15	2012	MIA at DEN	1st Qtr	6:27 remaining	Missed 2-pointer from 2 ft	MIA leads 11-10
top	53	left	240	Nov 15	2012	MIA at DEN	1st Qtr	6:19 remaining	Made 2-pointer from 0 ft	MIA now leads 13-10
top	51	left	240	Nov 15	2012	MIA at DEN	1st Qtr	4:10 remaining	Made 2-pointer from 0 ft	MIA now leads 20-12
top	187	left	380	Nov 15	2012	MIA at DEN	1st Qtr	3:07 remaining	Made 2-pointer from 20 ft	MIA now leads 22-16
top	51	left	258	Nov 15	2012	MIA at DEN	1st Qtr	0:1.3 remaining	Missed 2-pointer from 2 ft	MIA leads 28-20
top	83	left	269	Nov 15	2012	MIA at DEN	2nd Qtr	6:45 remaining	Made 2-pointer from 4 ft	MIA now leads 40-30
top	155	left	137	Nov 15	2012	MIA at DEN	2nd Qtr	5:58 remaining	Made 2-pointer from 15 ft	MIA now leads 42-30
top	105	left	413	Nov 15	2012	MIA at DEN	2nd Qtr	5:20 remaining	Missed 2-pointer from 18 ft	MIA leads 42-32
top	75	left	58	Nov 15	2012	MIA at DEN	2nd Qtr	2:09 remaining	Missed 2-pointer from 18 ft	MIA leads 47-42
top	73	left	224	Nov 15	2012	MIA at DEN	3rd Qtr	11:08 remaining	Missed 2-pointer from 3 ft	MIA leads 54-44
top	225	left	109	Nov 15	2012	MIA at DEN	3rd Qtr	9:49 remaining	Missed 2-pointer from 22 ft	MIA leads 56-46
top	59	left	232	Nov 15	2012	MIA at DEN	3rd Qtr	8:20 remaining	Made 2-pointer from 1 ft	MIA now leads 60-49
top	223	left	370	Nov 15	2012	MIA at DEN	3rd Qtr	2:53 remaining	Missed 2-pointer from 22 ft	MIA leads 73-60
top	278	left	242	Nov 15	2012	MIA at DEN	3rd Qtr	2:18 remaining	Missed 2-pointer from 23 ft	MIA leads 73-62
top	48	left	230	Nov 15	2012	MIA at DEN	3rd Qtr	1:22 remaining	Made 2-pointer from 1 ft	MIA now leads 75-62
top	76	left	302	Nov 15	2012	MIA at DEN	3rd Qtr	0:28.3 remaining	Missed 2-pointer from 7 ft	MIA leads 77-64
top	91	left	52	Nov 15	2012	MIA at DEN	3rd Qtr	0:24.9 remaining	Made 2-pointer from 19 ft	MIA now leads 79-64
top	56	left	222	Nov 15	2012	MIA at DEN	4th Qtr	6:18 remaining	Made 2-pointer from 2 ft	MIA now leads 85-81
top	215	left	247	Nov 15	2012	MIA at DEN	4th Qtr	5:19 remaining	Made 2-pointer from 17 ft	MIA now leads 87-84
top	215	left	446	Nov 15	2012	MIA at DEN	4th Qtr	3:47 remaining	Missed 3-pointer from 26 ft	MIA leads 90-87
top	39	left	77	Nov 15	2012	MIA at DEN	4th Qtr	2:35 remaining	Made 2-pointer from 16 ft	MIA now leads 92-87
